"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"1498","2011-01-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria wilcoxii",1,2,2011
"1515","2011-04-03T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","Microcarbo melanoleucos",4,4,2011
"1516","2011-04-13T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,14,2011
"1519","2010-10-15T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",10,16,2010
"1521","2015-01-08T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ruficollis",1,9,2015
"1559","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",7,9,2011
"3986","2010-08-19T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",8,20,2010
"3989","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",2,1,2015
"4001","2010-11-06T13:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anatidae","Chenonetta","Chenonetta jubata",11,7,2010
"4009","2015-02-02T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",2,3,2015
"4014","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Todiramphus","Todiramphus sanctus",2,1,2015
"4025","2010-05-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Salmoniformes","Retropinnidae","Retropinna","Retropinna semoni",5,10,2010
"4027","2017-05-15T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ferruginea",5,16,2017
"4028","2013-05-01T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Philypnodon","Philypnodon grandiceps",5,2,2013
"688","2015-06-09T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,10,2015
"792","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",10,8,2012
"819","2010-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,17,2010
"827","2011-09-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",9,16,2011
"830","2010-06-17T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",6,18,2010
"836","2011-06-19T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",6,20,2011
"876","2017-06-13T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,14,2017
"884","2010-09-16T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,17,2010
"966","2012-09-19T14:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",9,20,2012
"3996","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea intermedia",5,11,2013
"3982","2013-05-05T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",5,6,2013
"1448","2010-12-22T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes terraereginae",12,23,2010
"1483","2011-01-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Mixophyes","Mixophyes fasciolatus",1,2,2011
"4011","2013-02-10T13:00:00Z","Animalia","Chordata","Aves","Cuculiformes","Centropodidae","Centropus","Centropus phasianinus",2,11,2013
"4023","2011-05-02T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",5,3,2011
"857","2011-12-15T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",12,16,2011
"3991","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae",2,1,2015
"3997","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria caerulea",2,1,2015
"4012","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Platycercus","Platycercus adscitus",5,11,2013
"4020","2013-05-10T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Cacatua galerita",5,11,2013
"719","2010-03-01T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria dentata",3,2,2010
"727","2017-06-25T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,26,2017
"791","2012-03-07T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria peronii",3,8,2012
"854","2014-03-30T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",3,31,2014
"860","2010-12-16T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",12,17,2010
"895","2011-09-03T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus orru",9,4,2011
"952","2014-04-27T14:00:00Z","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio",4,28,2014
"962","2011-10-02T13:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",10,3,2011
"1512","2010-10-24T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",10,25,2010
"1513","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius ruficapillus",4,7,2015
"1520","2011-10-02T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,3,2011
"911","2011-04-20T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,21,2011
"921","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Pachycephala rufiventris",7,9,2011
"1381","2011-04-20T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,21,2011
"1441","2010-06-17T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",6,18,2010
"1480","2010-03-11T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Aquila","Aquila audax",3,12,2010
"1482","2010-10-21T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura albiscapa",10,22,2010
"1492","2013-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,8,2013
"1508","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",7,15,2011
"1511","2010-04-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",4,12,2010
"4010","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes terraereginae",2,1,2015
"687","2010-03-08T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallinula","Gallinula tenebrosa",3,9,2010
"716","2012-09-08T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",9,9,2012
"729","2010-03-18T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",3,19,2010
"743","2012-09-08T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Cacatua galerita",9,9,2012
"802","2016-01-21T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Colluricincla megarhyncha",1,22,2016
"815","2011-01-01T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Dicruridae","Dicrurus","Dicrurus bracteatus",1,2,2011
"826","2013-10-10T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,11,2013
"835","2011-09-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",9,16,2011
"847","2013-10-27T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,28,2013
"852","2015-06-09T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",6,10,2015
"859","2014-09-06T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura leucophrys",9,7,2014
"863","2014-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",4,22,2014
"868","2013-09-15T14:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria peronii",9,16,2013
"875","2014-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",4,11,2014
"879","2011-09-03T14:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Ceyx","Ceyx azureus",9,4,2011
"883","2010-10-03T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Mogurnda","Mogurnda adspersa",10,4,2010
"909","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus chlorolepidotus",6,12,2010
"933","2010-12-29T13:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus haematodus",12,30,2010
"936","2014-01-22T13:00:00Z","Animalia","Chordata","Aves","Anseriformes","Anseranatidae","Anseranas","Anseranas semipalmata",1,23,2014
"948","2010-06-17T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",6,18,2010
"953","2011-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",4,11,2011
"963","2011-07-23T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur indus",7,24,2011
"778","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Climacteridae","Cormobates","Cormobates leucophaea",6,12,2010
"1419","2011-04-14T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,15,2011
"4003","2013-02-10T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Artamus leucorynchus",2,11,2013
"811","2010-03-04T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",3,5,2010
"814","2010-03-05T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus novaehollandiae",3,6,2010
"837","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Artamus leucorynchus",6,12,2010
"878","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Anhinga novaehollandiae",12,31,2014
"906","2011-04-26T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",4,27,2011
"955","2012-04-12T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,13,2012
"1447","2017-01-02T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria caerulea",1,3,2017
"1471","2013-10-27T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Mogurnda","Mogurnda adspersa",10,28,2013
"1474","2010-10-22T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Gymnorhina","Gymnorhina tibicen",10,23,2010
"1489","2010-10-24T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",10,25,2010
"1494","2011-04-26T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",4,27,2011
"1500","2011-07-14T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",7,15,2011
"1514","2011-04-26T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,27,2011
"1517","2010-10-22T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Acanthiza lineata",10,23,2010
"4016","2010-08-19T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",8,20,2010
"252","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti",12,31,2014
"788","2010-03-01T13:00:00Z","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Podargus","Podargus strigoides",3,2,2010
"4197","2013-11-13T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",11,14,2013
"717","2014-12-30T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea modesta",12,31,2014
"789","2010-06-17T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",6,18,2010
"823","2011-01-01T13:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ocyphaps","Ocyphaps lophotes",1,2,2011
"842","2010-04-11T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",4,12,2010
"858","2015-08-31T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Colubridae","Boiga","Boiga irregularis",9,1,2015
"861","2011-03-14T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Sturnidae","Acridotheres","Acridotheres tristis",3,15,2011
"871","2012-10-21T13:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Melanotaeniidae","Melanotaenia","Melanotaenia duboulayi",10,22,2012
"901","2010-06-17T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",6,18,2010
"943","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris tenuirostris",4,7,2015
"958","2012-03-07T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",3,8,2012
"4213","2011-05-22T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",5,23,2011
"851","2013-06-24T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Milvus","Milvus migrans",6,25,2013
"1476","2014-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",4,22,2014
"1506","2016-01-16T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus orru",1,17,2016
"777","2010-06-11T14:00:00Z","Animalia","Chordata","Aves","Columbiformes","Columbidae","Phaps","Phaps chalcoptera",6,12,2010
"1435","2011-09-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus caninus",10,1,2011
"4209","2015-11-03T13:00:00Z","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon",11,4,2015
"1484","2011-10-20T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,21,2011
"1497","2013-10-10T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",10,11,2013
"1503","2010-10-21T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Terapontidae","Leiopotherapon","Leiopotherapon unicolor",10,22,2010
"288","2011-12-15T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",12,16,2011
"363","2010-12-27T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria rubella",12,28,2010
"3146","2015-02-02T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus frenatus",2,3,2015
"3183","2011-11-17T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",11,18,2011
"3184","2011-10-19T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliastur","Haliastur sphenurus",10,20,2011
"3185","2013-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Salmoniformes","Retropinnidae","Retropinna","Retropinna semoni",4,22,2013
"3347","2010-05-09T14:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",5,10,2010
"3348","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea modesta",8,9,2016
"3354","2011-05-13T14:00:00Z","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Crotalaria","Crotalaria pallida",5,14,2011
"3355","2014-04-30T14:00:00Z","Animalia","Chordata","Actinopterygii","Salmoniformes","Retropinnidae","Retropinna","Retropinna semoni",5,1,2014
"3361","2013-11-13T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes terraereginae",11,14,2013
"3455","2015-08-05T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",8,6,2015
"3477","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Himantopus himantopus",11,4,2015
"3484","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria caerulea",2,1,2015
"3486","2011-05-13T14:00:00Z","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Dacelo","Dacelo novaeguineae",5,14,2011
"3488","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Burhinus grallarius",2,1,2015
"3542","2012-10-21T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",10,22,2012
"3583","2016-11-29T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,30,2016
"3638","2013-05-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Chroicocephalus","Chroicocephalus novaehollandiae",5,17,2013
"3649","2016-11-03T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Notamacropus","Notamacropus rufogriseus",11,4,2016
"3801","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa lapponica",8,9,2016
"3802","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria olongburensis",2,1,2015
"3963","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",8,9,2016
"4022","2015-02-02T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria nasuta",2,3,2015
"924","2013-09-30T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Colubridae","Dendrelaphis","Dendrelaphis punctulatus",10,1,2013
"3973","2011-05-13T14:00:00Z","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Phragmites","Phragmites australis",5,14,2011
"3992","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius mongolus",8,9,2016
"4005","2011-02-17T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",2,18,2011
"4008","2016-08-08T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa brevipes",8,9,2016
"15","2010-09-11T16:00:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Apis","Apis mellifera",9,12,2010
"38","2011-03-16T22:45:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",3,17,2011
"42","2012-07-21T11:36:00Z","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Delonix","Delonix regia",7,21,2012
"45","2012-06-06T06:26:00Z","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Stenocarpus","Stenocarpus sinuatus",6,6,2012
"124","2012-02-08T01:50:00Z","Plantae","Charophyta","Equisetopsida","Proteales","Platanaceae","Platanus","",2,8,2012
"139","2012-11-11T12:14:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",11,11,2012
"374","2011-06-19T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",6,20,2011
"1657","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",10,24,2014
"1670","2013-10-13T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,14,2013
"1760","2014-10-23T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","Hydroprogne caspia",10,24,2014
"1769","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,8,2012
"1790","2012-10-14T13:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",10,15,2012
"1801","2015-04-25T14:00:00Z","Animalia","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus fuscipes",4,26,2015
"1802","2011-01-05T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria fallax",1,6,2011
"1821","2011-09-03T14:00:00Z","Animalia","Chordata","Aves","Cuculiformes","Centropodidae","Centropus","Centropus phasianinus",9,4,2011
"1829","2011-09-03T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Eolophus","Eolophus roseicapilla",9,4,2011
"1840","2012-10-16T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Tringa","Tringa nebularia",10,17,2012
"1856","2011-01-20T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",1,21,2011
"1902","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta novaehollandiae",7,19,2012
"1918","2015-01-12T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Laridae","Sternula","Sternula albifrons",1,13,2015
"1927","2015-01-08T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",1,9,2015
"1933","2011-04-14T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",4,15,2011
"1954","2012-04-04T14:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",4,5,2012
"1961","2010-11-05T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Timaliidae","Zosterops","Zosterops lateralis",11,6,2010
"1978","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",7,11,2010
"1997","2015-01-08T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius ruficapillus",1,9,2015
"2058","2013-12-31T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Pythonidae","Morelia","Morelia spilota",1,1,2014
"4111","2011-11-17T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",11,18,2011
"4113","2015-01-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","Petaurus norfolcensis",2,1,2015
"37","2013-06-06T01:18:00Z","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Jacaranda","Jacaranda mimosifolia",6,6,2013
"402","2010-12-27T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Limnodynastes","Limnodynastes peronii",12,28,2010
"3941","2015-11-05T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,6,2015
"1139","2012-10-14T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,15,2012
"1614","2013-10-27T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus maculatus",10,28,2013
"989","2012-10-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla australis",10,8,2012
"1033","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus leucogaster",7,16,2015
"1042","2015-04-06T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ruficollis",4,7,2015
"1062","2010-12-29T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Acanthiza pusilla",12,30,2010
"1063","2013-10-10T13:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",10,11,2013
"1065","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius madagascariensis",7,16,2015
"1068","2011-01-01T13:00:00Z","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Podargus","Podargus strigoides",1,2,2011
"1088","2014-04-27T14:00:00Z","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",4,28,2014
"1098","2014-10-23T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Chalinolobus","Chalinolobus morio",10,24,2014
"1103","2013-07-06T14:00:00Z","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Trichoglossus haematodus",7,7,2013
