"","eventDate","kingdom","phylum","class","order","family","genus","species","month","day","year"
"9439","2021-03-27T23:51:00Z","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Agriocnemis","Agriocnemis pygmaea",3,28,2021
"9464","2020-09-08T01:57:00Z","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Alectura lathami",9,8,2020
"9579","2021-03-14T09:58:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","Pseudocheirus peregrinus",3,14,2021
"9709","2020-06-05T23:06:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Alphitonia","Alphitonia excelsa",6,6,2020
"10098","2021-03-27T01:44:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Valanga","Valanga irregularis",3,27,2021
"10114","2021-03-14T00:05:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Nacaduba","Nacaduba kurava",3,14,2021
"2767","2013-04-30T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Gobiomorphus","Gobiomorphus australis",5,1,2013
"3401","2016-02-26T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Wallabia","Wallabia bicolor",2,27,2016
"3694","2013-05-16T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",5,17,2013
"4289","2016-05-31T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",6,1,2016
"4640","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"9386","2018-12-17T01:08:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio aegeus",12,17,2018
"9605","2019-12-03T06:45:00Z","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","","",12,3,2019
"9820","2020-12-22T23:58:00Z","Animalia","Chordata","Reptilia","Squamata","Agamidae","Intellagama","Intellagama lesueurii",12,23,2020
"9870","2020-02-29T22:12:00Z","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Poecilometis","",3,1,2020
"2384","2011-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris compressa",4,11,2011
"2619","2011-05-13T14:00:00Z","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Austrolestes","Austrolestes leda",5,14,2011
"2965","2015-01-31T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus frenatus",2,1,2015
"3459","2011-08-07T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",8,8,2011
"3564","2015-01-31T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Philemon corniculatus",2,1,2015
"3678","2017-05-15T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",5,16,2017
"4895","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"5611","2021-03-04T00:30:00Z","Animalia","Arthropoda","Insecta","Diptera","","","",3,4,2021
"9781","2020-06-14T00:24:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Appias","Appias paulina",6,14,2020
"10000","2020-03-07T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",3,8,2020
"10166","2013-09-11T05:51:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Valanga","Valanga irregularis",9,11,2013
"10653","2020-12-08T09:11:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",12,8,2020
"10687","2020-12-22T12:01:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Buprestidae","Hypocisseis","Hypocisseis pilosicollis",12,22,2020
"4124","2015-02-02T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria olongburensis",2,3,2015
"4270","2015-08-14T14:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria fallax",8,15,2015
"5370","2015-03-23T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus conspicillatus",3,24,2015
"8937","2019-12-26T07:16:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Rhynchium","Rhynchium superbum",12,26,2019
"10003","2020-03-23T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","Trichosurus vulpecula",3,24,2020
"2421","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",7,16,2015
"3472","2015-01-31T13:00:00Z","Animalia","Chordata","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus frenatus",2,1,2015
"3929","2010-11-18T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",11,19,2010
"4049","2015-02-02T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria olongburensis",2,3,2015
"4646","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4715","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4886","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"5320","2021-03-23T22:42:00Z","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis","",3,24,2021
"9371","2021-03-22T08:52:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","",3,22,2021
"4601","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4964","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"5180","2020-02-29T21:28:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea alba",3,1,2020
"8918","2021-03-10T01:51:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Braconidae","","",3,10,2021
"8966","2021-03-10T01:51:00Z","Animalia","Arthropoda","Insecta","Orthoptera","Acrididae","Valanga","Valanga irregularis",3,10,2021
"9674","2017-03-17T06:35:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Nycticorax","Nycticorax caledonicus",3,17,2017
"9931","2021-03-11T00:33:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","Phyllanthus virgatus",3,11,2021
"2551","2014-07-05T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus conspicillatus",7,6,2014
"2631","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Threskiornis","Threskiornis moluccus",7,16,2015
"2669","2013-04-21T14:00:00Z","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae","Craterocephalus","Craterocephalus stercusmuscarum",4,22,2013
"2872","2015-07-05T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",7,6,2015
"3105","2017-01-02T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Hylidae","Litoria","Litoria rubella",1,3,2017
"3186","2010-11-05T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Oriolus sagittatus",11,6,2010
"3289","2012-11-13T13:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax carbo",11,14,2012
"4349","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4377","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4410","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4555","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4568","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"5113","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"9172","2018-03-03T01:36:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Vespidae","Polistes","Polistes stigma",3,3,2018
"9214","2021-03-08T00:57:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus torquatus",3,8,2021
"9278","2021-03-25T01:38:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coelophora","Coelophora inaequalis",3,25,2021
"9461","2010-12-31T04:35:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Orthetrum","Orthetrum villosovittatum",12,31,2010
"9643","2021-03-05T00:50:00Z","Animalia","Arthropoda","Insecta","Odonata","Lestidae","Austrolestes","Austrolestes leda",3,5,2021
"9888","2020-06-15T01:54:00Z","Animalia","Chordata","Aves","Passeriformes","Rhipiduridae","Rhipidura","Rhipidura leucophrys",6,15,2020
"9905","2020-12-05T06:34:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Gallirallus","Gallirallus philippensis",12,5,2020
"10018","2021-03-04T00:20:00Z","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","",3,4,2021
"10038","2020-06-11T07:21:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Violaceae","Viola","",6,11,2020
"10392","2020-12-27T19:58:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",12,28,2020
"11475","2020-06-12T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Aviceda","Aviceda subcristata",6,13,2020
"2752","2012-04-12T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Hypseleotris","Hypseleotris galii",4,13,2012
"3726","2011-11-17T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",11,18,2011
"4333","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"9312","2020-09-07T05:33:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Putranjivaceae","Drypetes","Drypetes deplanchei",9,7,2020
"9571","2020-12-19T01:35:00Z","Animalia","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura","Ischnura heterosticta",12,19,2020
"2088","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",7,19,2012
"2166","2016-01-11T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",1,12,2016
"2468","2010-07-10T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ruficollis",7,11,2010
"4083","2013-05-16T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Elanus","Elanus axillaris",5,17,2013
"4480","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4809","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4839","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"4957","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"5138","2021-03-18T05:24:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Spodoptera","",3,18,2021
"5197","2020-12-12T06:33:00Z","Animalia","Arthropoda","Insecta","Odonata","Synthemistidae","Choristhemis","Choristhemis flavoterminata",12,12,2020
"5205","2020-03-22T06:32:00Z","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Toxorhynchites","Toxorhynchites speciosus",3,22,2020
"5372","2020-12-26T01:58:00Z","Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Rhyothemis","Rhyothemis phyllis",12,26,2020
"5617","2020-06-29T14:00:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Illeis","Illeis galbula",6,30,2020
"8945","2019-06-20T05:47:00Z","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Xanthoparmelia","",6,20,2019
"9431","2015-09-09T03:40:00Z","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Anhinga novaehollandiae",9,9,2015
"9469","2020-09-23T10:10:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Accipiter","Accipiter fasciatus",9,23,2020
"9625","2017-09-07T02:08:00Z","Animalia","Arthropoda","Arachnida","Araneae","Tetragnathidae","Leucauge","Leucauge dromedaria",9,7,2017
"9812","2020-09-25T05:59:00Z","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Burhinus grallarius",9,25,2020
"9900","2021-03-12T03:54:00Z","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Alectura lathami",3,12,2021
"9990","2018-12-18T10:45:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Esthlodora","Esthlodora versicolor",12,18,2018
"10133","2021-03-11T09:41:00Z","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","Cyperus polystachyos",3,11,2021
"10526","2020-12-08T22:02:00Z","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Sphecotheres","Sphecotheres vieilloti",12,9,2020
"10777","2020-06-17T05:22:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax sulcirostris",6,17,2020
"2567","2011-07-08T14:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus leucogaster",7,9,2011
"3056","2012-02-06T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Grallina cyanoleuca",2,7,2012
"3309","2015-11-04T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,5,2015
"3648","2012-11-13T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","Cracticus nigrogularis",11,14,2012
"4159","2016-08-10T14:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",8,11,2016
"4263","2014-02-20T13:00:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Lophoictinia","Lophoictinia isura",2,21,2014
"4989","2018-04-30T14:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",5,1,2018
"9259","2016-09-26T06:07:00Z","Animalia","Chordata","Aves","Falconiformes","Accipitridae","Pandion","Pandion haliaetus",9,26,2016
"9617","2017-09-07T02:05:00Z","Animalia","Arthropoda","Arachnida","Araneae","Araneidae","Cyclosa","Cyclosa trilobata",9,7,2017
"9946","2019-12-21T03:43:00Z","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Mallotus","Mallotus claoxyloides",12,20,2019
"10311","2018-12-23T11:35:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","","",12,23,2018
"11491","2020-03-08T01:05:00Z","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Myrmecia","Myrmecia gilberti",3,8,2020
"2145","2013-04-28T14:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus longirostris",4,29,2013
"2446","2011-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","Nematalosa","Nematalosa erebi",4,11,2011
"2630","2015-07-15T14:00:00Z","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Phalacrocorax varius",7,16,2015
"2667","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",2,1,2015
"2697","2014-04-10T14:00:00Z","Animalia","Chordata","Actinopterygii","Perciformes","Eleotridae","Mogurnda","Mogurnda adspersa",4,11,2014
"2700","2011-05-20T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus poliocephalus",5,21,2011
"2706","2012-10-11T13:00:00Z","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","Anguilla reinhardtii",10,12,2012
"2758","2010-04-15T14:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",4,16,2010
"2777","2016-10-19T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Egretta garzetta",10,20,2016
"2839","2010-05-12T14:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Melanitis","Melanitis leda",5,13,2010
"2879","2010-05-12T14:00:00Z","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phaedyma","Phaedyma shepherdi",5,13,2010
"2956","2011-10-20T13:00:00Z","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia holbrooki",10,21,2011
"3133","2015-10-30T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Gerygone levigaster",10,31,2015
"3273","2012-07-18T14:00:00Z","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cacomantis","Cacomantis variolosus",7,19,2012
"3287","2010-02-18T13:00:00Z","Animalia","Chordata","Mammalia","Chiroptera","Pteropodidae","Pteropus","Pteropus alecto",2,19,2010
"3310","2016-11-29T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,30,2016
"3515","2011-05-13T14:00:00Z","Animalia","Chordata","Reptilia","Squamata","Scincidae","Tiliqua","Tiliqua scincoides",5,14,2011
"3548","2015-01-31T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Myobatrachidae","Crinia","Crinia tinnula",2,1,2015
"3698","2013-02-27T13:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Adelotus","Adelotus brevis",2,28,2013
"3871","2013-01-31T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Limosa","Limosa lapponica",2,1,2013
"3899","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Vanellus miles",11,4,2015
"4032","2013-02-10T13:00:00Z","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Ardea ibis",2,11,2013
"4061","2010-11-14T13:00:00Z","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Mirafra","Mirafra javanica",11,15,2010
"4062","2013-02-10T13:00:00Z","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Haematopus fuliginosus",2,11,2013
"4235","2015-08-14T14:00:00Z","Animalia","Chordata","Amphibia","Anura","Limnodynastidae","Adelotus","Adelotus brevis",8,15,2015
"4252","2015-11-03T13:00:00Z","Animalia","Chordata","Aves","Gruiformes","Rallidae","Lewinia","Lewinia pectoralis",11,4,2015
"4278","2011-02-11T13:00:00Z","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","Lepanus","Lepanus ustulatus",2,12,2011
"4389","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4512","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
"4595","2017-03-31T13:00:00Z","Animalia","Chordata","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos cinereus",4,1,2017
